dmso_M,ectoin_M,ethylene_glycol_M,glycerol_M,propylene_glycol_M,trehalose_M,sucrose_M,raffinose_M,taurine_M,myo_inositol_M,methoxyphenyl_beta_d_glucopyranoside_M,betaine_M,proline_M,glucose_M,creatine_M,acetamide_M,sericin_pct,methylcellulose_pct,dextran_pct,pvp_pct,hyaluronic_acid_pct,fbs_pct,hsa_pct,human_serum_pct,candidate_id,formulation_id,active_ingredient_count,candidate_origin,rescue_scale_factor,rescue_anchor_formulation_id,rescue_anchor_viability_percent,active_polymer_count,total_polymer_pct,total_serum_protein_pct,total_polymer_serum_pct,total_sugar_M,total_nonpermeating_solute_M,total_viscosity_active_macromolecule_pct,total_permeating_cpa_M,crystalline_solute_saturation_burden,feasibility_policy_version,estimated_small_solute_g_L,feasibility_pass,feasibility_reasons,nearest_support_distance,support_status,recommendation_type,selection_explanation
0.0,0.0,0.0,0.0,0.0,0.0,0.09691580447326151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000037,v2_d2dfb35783f8,1,local_perturbation,,,,0,0.0,0.0,0.0,0.09691580447326151,0.09691580447326151,0.0,0.0,0.015784332976101222,round5_solubility_viscosity_v2,33.17427987119741,True,,0.006168391053476996,in_support,,
0.0,0.0,1.3539148107144023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.653567904015445,0.0,cand_000038,v2_df57d5065961,2,local_perturbation,,,,0,0.0,5.653567904015445,5.653567904015445,0.0,0.0,5.653567904015445,1.3539148107144023,0.0,round5_solubility_viscosity_v2,84.03749230104296,True,,0.22301972469465195,in_support,,
0.0,0.12080978690085037,1.1836505674288005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000039,v2_f2caf1a35eb1,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.12080978690085037,0.0,1.1836505674288005,0.030202446725212592,round5_solubility_viscosity_v2,90.64351002613054,True,,0.05892986089503987,in_support,,
0.0,0.0,0.0,0.0,2.154103233631354,0.0,0.4571788661872883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000040,v2_92ec00b6f39a,2,local_perturbation,,,,0,0.0,0.0,0.0,0.4571788661872883,0.4571788661872883,0.0,2.154103233631354,0.0744590987275714,round5_solubility_viscosity_v2,320.39804094291856,True,,0.1687135793537995,in_support,,
0.042551598666580454,0.32162645552326863,2.3308776906353397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.982353240450943,0.0,0.0,cand_000041,v2_df90d57e78f6,4,local_perturbation,,,,0,0.0,9.982353240450943,9.982353240450943,0.0,0.32162645552326863,9.982353240450943,2.37342928930192,0.08040661388081716,round5_solubility_viscosity_v2,193.72455157874333,True,,0.17225334778376383,in_support,,
0.017793958864971284,0.4200758525235068,2.4016216823953425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925306698686225,0.0,0.0,cand_000042,v2_cd3585034d22,4,local_perturbation,,,,0,0.0,7.925306698686225,7.925306698686225,0.0,0.4200758525235068,7.925306698686225,2.4194156412603136,0.1050189631308767,round5_solubility_viscosity_v2,210.17688302714083,True,,0.2402110557606247,in_support,,
0.0,0.0,0.0,1.949234960354207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038309422949241105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.062285479304299,0.0,cand_000043,v2_175158b4b5ae,3,local_perturbation,,,,0,0.0,4.062285479304299,4.062285479304299,0.0,0.038309422949241105,4.062285479304299,1.949234960354207,0.00734530207060514,round5_solubility_viscosity_v2,183.99299639752252,True,,0.08130862637510662,in_support,,
0.0,0.2880967547220648,1.3368109465080076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859569506511917,0.0,0.0,cand_000044,v2_47ea56938bae,3,local_perturbation,,,,0,0.0,7.859569506511917,7.859569506511917,0.0,0.2880967547220648,7.859569506511917,1.3368109465080076,0.0720241886805162,round5_solubility_viscosity_v2,123.93169010104077,True,,0.12707943119029175,in_support,,
0.0,0.21912440992371182,1.4349373861017518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000045,v2_c8a9cfc23efd,2,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.21912440992371182,0.0,1.4349373861017518,0.054781102480927955,round5_solubility_viscosity_v2,120.21728967009061,True,,0.12042312356294312,in_support,,
0.0,0.0,0.0,1.9253678675468884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cand_000046,v2_fc7821c32c6c,1,local_perturbation,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9253678675468884,0.0,round5_solubility_viscosity_v2,177.30712692239297,True,,0.05078889381086782,in_support,,
0.0,0.21147333023591566,1.5641367903814287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.873749786214836,0.0,cand_000047,v2_72d267afd83b,3,local_perturbation,,,,0,0.0,9.873749786214836,9.873749786214836,0.0,0.21147333023591566,9.873749786214836,1.5641367903814287,0.052868332558978916,round5_solubility_viscosity_v2,127.14901920531305,True,,0.2460506216215412,in_support,,
